0:0:45.79,13143.75,2121.88,20898.44
0:0:46.26,-2134.38,3493.75,-20040.62
0:0:47.35,-12203.12,-5006.25,-22129.69
0:0:47.83,17332.81,9646.88,21331.25
0:0:48.45,-14696.88,-2468.75,-20764.06
0:0:48.93,18421.88,2068.75,23118.75
0:0:49.39,-8506.25,-553.12,-23639.06
0:0:49.86,14207.81,8600.0,22554.69
0:0:50.49,-21378.12,-7417.19,-17051.56
0:0:50.96,12046.88,-8539.06,23942.19
0:0:51.59,-15128.12,-14.06,-9690.619
0:0:52.6,14781.25,5354.69,20871.88
0:0:52.69,-22220.31,-2300.0,-15848.44
0:0:53.15,13201.56,2456.25,22981.25
0:0:53.63,-9446.879,-4942.19,-27025.0
0:0:54.10,17804.69,8981.25,18159.38
0:0:54.73,-12135.94,-1196.88,-16262.5
0:0:55.20,16231.25,6256.25,14651.56
0:0:55.67,-2856.25,790.62,-18132.81
0:0:56.15,15001.56,9834.38,18382.81
0:0:57.24,15659.38,4162.5,19926.56
0:0:57.71,-8887.5,620.31,-24195.31
0:0:58.18,11887.5,4625.0,17220.31
0:0:58.81,-17998.44,-4017.19,-13543.75
0:0:59.28,9495.31,-923.44,19529.69
0:0:59.76,-10281.25,-303.12,-23340.62
0:1:0.21,12498.44,5937.5,17971.88
0:1:0.81,-10218.75,-4075.0,-20592.19
0:1:1.84,-15239.06,-4917.19,-19845.31
0:1:2.42,-1560.94,-6876.56,18432.81
0:1:2.87,-10845.31,1701.56,-22912.5
0:1:3.89,-2990.62,3720.31,-21959.38
0:1:4.38,10018.75,3501.56,12806.25
0:1:4.97,-11176.56,2587.5,-14246.88
0:1:5.42,7909.379,567.19,16017.19
0:1:6.1,-7756.25,-2143.75,-14359.38
0:1:6.45,4032.81,7821.88,10687.5
0:1:6.89,-4275.0,-10042.19,-9134.379
0:1:7.47,5310.94,11717.19,15946.88
0:1:8.7,-12600.0,2164.06,-31017.19
0:1:8.50,9254.691,-7159.379,28156.25
0:1:9.10,-7417.19,1684.38,-30067.19
0:1:10.13,2318.75,-5721.879,2528.12
0:1:10.45,1579.69,1418.75,-2328.12
0:1:11.23,-2654.69,43.75,3795.31
0:1:11.86,1485.94,1773.44,-1284.38
0:1:12.17,-817.19,1243.75,1706.25
0:1:13.27,-10910.94,-2059.38,-16331.25
0:1:13.74,6482.81,293.75,21818.75
0:1:14.21,2460.94,4814.06,-20779.69
0:1:14.83,2846.88,-5567.19,20410.94
0:1:15.30,-19040.62,3587.5,-20696.88
0:1:15.78,10303.12,2023.44,19795.31
0:1:16.24,4267.19,15976.56,-15796.88
0:1:16.72,14903.12,-13398.44,18039.06
0:1:17.33,19596.88,28500.0,-36378.12
0:1:17.81,9489.059,-628.12,24315.62
0:1:18.28,7810.94,12129.69,-21257.81
0:1:18.92,4603.12,-1593.75,18681.25
0:1:19.38,-6073.44,11546.88,-25778.12
